id	categories	canonical	display	expected	target	status	path_id
Toadstool	Monsters	Toadstool	Toadstool Card	毒菌卡片	毒菌卡片	covered	82747
Tomahawk	Cosmetics,Equips	Tomahawk	Tomahawk	投掷斧	投掷斧	covered	84161
Tome of Ages	Cosmetics,Equips	Tome of Ages	Tome of Ages	纪元之书	纪元之书	covered	83726
Top Hat	Cosmetics,Equips	Top Hat	Top Hat	高顶礼帽	高顶礼帽	covered	83953
Totem Banner	Cosmetics,Equips	Totem Banner	Totem Banner	图腾战旗	图腾战旗	covered	83727
Totem Mask	Cosmetics,Equips	Totem Mask	Totem Mask	图腾面具	图腾面具	covered	83954
Totem Skull Headdress	Cosmetics,Equips	Spirit Skull Headdress	Totem Skull Headdress	灵魂骷髅头饰	灵魂骷髅头饰	covered	83955
Tower Key	Junks	Spire Compass	Spire Compass	尖塔指南针	尖塔指南针	covered	84567
Trail_Angel	Cosmetics	Angelic Trail	Angelic Trail	天使轨迹	天使轨迹	covered	83375
Trail_Demon	Cosmetics	Demonic Trail	Demonic Trail	恶魔轨迹	恶魔轨迹	covered	83376
Training Dummy	Monsters	Sandbag	Sandbag	沙袋	沙袋	covered	85106
Treant Forest Autumn	Monsters	Maple Ancient	Maple Ancient	枫树古灵	枫树古灵	covered	85107
Treant Forest Autumn	Monsters	Maple Ancient	Maple Ancient Card	枫树古灵卡片	枫树古灵卡片	covered	82748
Treant Forest Evergreen	Monsters	Pine Ancient	Pine Ancient	松树古灵	松树古灵	covered	85108
Treant Forest Evergreen	Monsters	Pine Ancient	Pine Ancient Card	松树古灵卡片	松树古灵卡片	covered	82749
Treant Minion Autumn	Monsters	Maple Sapling	Maple Sapling	枫树苗	枫树苗	covered	85109
Treant Minion Autumn	Monsters	Maple Sapling	Maple Sapling Card	枫树苗卡片	枫树苗卡片	covered	82750
Treant Minion Evergreen	Cosmetics,Monsters	Pine Sapling | Pineguard Sprig Pet	Pine Sapling	松树苗	松树苗	covered	85110
Treant Minion Evergreen	Cosmetics,Monsters	Pine Sapling | Pineguard Sprig Pet	Pine Sapling Card	松树苗卡片	松树苗卡片	covered	82751
Treant Minion Evergreen	Cosmetics,Monsters	Pine Sapling | Pineguard Sprig Pet	Pine Sapling Pet	松树守卫小枝宠物	松树守卫小枝宠物	covered	83352
Treant Tree Autumn	Monsters	Maple Treant	Maple Treant	枫树树人	枫树树人	covered	85111
Treant Tree Autumn	Monsters	Maple Treant	Maple Treant Card	枫树树人卡片	枫树树人卡片	covered	82752
Treant Tree Evergreen	Monsters	Pine Treant	Pine Treant	松树人	松树人	covered	85112
Treant Tree Evergreen	Monsters	Pine Treant	Pine Treant Card	松树人卡片	松树人卡片	covered	82753
Treasure Box	Cosmetics,Equips	Mini Treasure Chest	Treasure Box	迷你宝箱	迷你宝箱	covered	83729
Treasure Chest	Cosmetics,Equips	Treasure Chest	Treasure Chest	宝箱	宝箱	covered	83730
Tree Bark	Junks	Tree Bark	Tree Bark	树皮	树皮	covered	84568
Tree Dead	Junks	Dead Tree	Tree Dead	死树	死树	covered	84569
Tree Sap	Junks	Sap	Tree Sap	树液	树液	covered	84571
Tree Sap Gold	Junks	Golden Tree Sap	Tree Sap Gold	金树汁液	金树汁液	covered	84570
Trevally	Junks	Trevally	Trevally	鲹鱼	鲹鱼	covered	84572
Tribal Mask	Cosmetics,Equips	Tribal Mask	Tribal Mask	部落面具	部落面具	covered	83956
Trickster Horns	Cosmetics,Equips	Trickster Horns	Trickster Horns	诡术之角	诡术之角	covered	83957
Trident of Tides	Cosmetics,Equips	Trident of Tides	Trident of Tides	潮汐三叉戟	潮汐三叉戟	covered	84162
TriggerHappy	Skills,Statuses	Trigger Happy	Trigger Happy	火力全开	火力全开	covered	85451
Triple Barrel Revolver	Cosmetics,Equips	Triple Barrel Revolver	Triple Barrel Revolver	三管左轮手枪	三管左轮手枪	covered	84163
Trooper Robot	Monsters	Trooper Robot	Trooper Robot	突击机器人	突击机器人	covered	85113
Trooper Robot	Monsters	Trooper Robot	Trooper Robot Card	突击机器人卡片	突击机器人卡片	covered	82754
TrueSight	Skills	True Sight	True Sight	真实视野	真实视野	covered	85452
Tungsten	Junks	Tungsten	Tungsten	钨	钨	covered	84573
TurnUndead	Skills	Turn Undead	Turn Undead	超度亡灵	超度亡灵	covered	85453
TurnUndead Gem	Gems	Turn Undead Gem	Turn Undead Gem	超度亡灵宝石	超度亡灵宝石	covered	84297
Turtle	Cosmetics,Monsters	Shellby Pet | Turtle Baby	Turtle Baby	海龟宝宝	海龟宝宝	covered	85118
Turtle	Cosmetics,Monsters	Shellby Pet | Turtle Baby	Turtle Baby Card	海龟宝宝卡片	海龟宝宝卡片	covered	82759
Turtle	Cosmetics,Monsters	Shellby Pet | Turtle Baby	Turtle Baby Pet	谢尔比宠物	谢尔比宠物	covered	83353
Turtle King	Monsters	Turtle Champion	Turtle Champion	海龟勇士	海龟勇士	covered	85114
Turtle King	Monsters	Turtle Champion	Turtle Champion Card	海龟勇士卡片	海龟勇士卡片	covered	82755
Turtle King	Monsters	Turtle Champion	Turtle King	海龟勇士	海龟勇士	covered	85685
Turtle Monster Blue	Monsters	Azure Terrapin	Azure Terrapin	蔚蓝水龟	蔚蓝水龟	covered	85115
Turtle Monster Blue	Monsters	Azure Terrapin	Azure Terrapin Card	蔚蓝水龟卡片	蔚蓝水龟卡片	covered	82756
Turtle Monster Green	Monsters	Verdant Terrapin	Verdant Terrapin	翠绿水龟	翠绿水龟	covered	85116
Turtle Monster Green	Monsters	Verdant Terrapin	Verdant Terrapin Card	翠绿水龟卡片	翠绿水龟卡片	covered	82757
Turtle Monster Red	Monsters	Crimson Terrapin	Crimson Terrapin	深红水龟	深红水龟	covered	85117
Turtle Monster Red	Monsters	Crimson Terrapin	Crimson Terrapin Card	深红水龟卡片	深红水龟卡片	covered	82758
TurtleShell	Cosmetics,Equips	Turtle Shell	Turtle Shell	龟甲	龟甲	covered	83731
Twinblade	Cosmetics,Equips	Twinblade	Twinblade	双刃	双刃	covered	84164
TwistOfFate	Skills	Twist Of Fate	Twist Of Fate	命运扭转	命运扭转	covered	85454
TwistOfFate Gem	Gems	Twist Of Fate Gem	Twist Of Fate Gem	命运扭转宝石	命运扭转宝石	covered	84298
TwohandParry	SkillPassives	Twohand Parry	Twohand Parry	双手武器招架	双手武器招架	covered	85192
TwohandQuicken	Skills,Statuses	Critical Focus	Axe Quicken	暴击专注	暴击专注	covered	85455
UmbralCurse	Statuses	Umbral Curse	Umbral Curse	幽影诅咒	幽影诅咒	covered	85640
UmbralExplosion	Skills	Umbral Rupture	Umbral Rupture	幽影裂隙	幽影裂隙	covered	85456
UmbralField	Skills	Umbral Decay	Umbral Decay	幽影腐化	幽影腐化	covered	85457
UmbralMark	Statuses	Umbral Mark	Umbral Mark	幽影印记	幽影印记	covered	85641
UmbralWide	Skills	Umbral Collapse	Umbral Collapse	幽影崩塌	幽影崩塌	covered	85458
Undead Gem	Gems	Undead Gem	Undead Gem	亡灵宝石	亡灵宝石	covered	84299
UndeadExposure	Statuses	Desecrated	Desecrated	被亵渎	被亵渎	covered	85642
UnholyAura	Skills,Statuses	Unholy Aura	Unholy Aura	邪恶光环	邪恶光环	covered	85459
UnholyFrenzy	Statuses	Unholy Frenzy	Unholy Frenzy	邪恶狂乱	邪恶狂乱	covered	85644
Unicornfish	Junks	Unicornfish	Unicornfish	独角鱼	独角鱼	covered	84574
Unwritten Contract	Junks	Unwritten Contract	Unwritten Contract	未签署的契约	未签署的契约	covered	84575
Unyielding	Skills,Statuses	Unyielding	Unyielding	不屈	不屈	covered	85460
Valiant Crown	Cosmetics,Equips	Valiant Crown	Valiant Crown	英勇王冠	英勇王冠	covered	83958
Valor Helm	Cosmetics,Equips	Valor Helm	Valor Helm	英勇头盔	英勇头盔	covered	83959
Vampire Bat	Monsters	Nosferatu	Nosferatu	诺斯费拉图	诺斯费拉图	covered	85119
Vampire Bat	Monsters	Nosferatu	Nosferatu Card	诺斯费拉图卡片	诺斯费拉图卡片	covered	82760
Vampiric	Artifacts	Vampiric	Vampiric	吸血	吸血	covered	82446
Vending	NPCs	Vending Stallmaster	Vending Stallmaster	摊位管理员	摊位管理员	covered	85153
VenomBloom	Skills	Venom Bloom	Venom Bloom	毒液绽放	毒液绽放	covered	85461
VenomCoating	Skills,Statuses	Venom Coating	Venom Coating	毒液涂层	毒液涂层	covered	85462
VenomStep	Statuses	Venom Step	Venom Step	毒液步	毒液步	covered	85647
VenomStrike	Skills	Venom Strike	Venom Strike	毒液打击	毒液打击	covered	85463
VenomStrike Gem	Gems	Venom Strike Gem	Venom Strike Gem	毒液打击宝石	毒液打击宝石	covered	84300
Ventilator Mask	Cosmetics,Equips	Ventilator Mask	Ventilator Mask	滤毒面罩	滤毒面罩	covered	83960
Verdant Antlers	Cosmetics,Equips	Verdant Antlers	Verdant Antlers	翠绿鹿角	翠绿鹿角	covered	83961
Verdant Core	Cosmetics,Equips	Verdant Core	Verdant Core	翠绿核心	翠绿核心	covered	84165
Verdant Striders	Cosmetics,Equips	Verdant Striders	Verdant Striders	翠蔓绑腿	翠蔓绑腿	covered	83651
Verrucella Stellata	Junks	Verrucella Stellata	Verrucella Stellata	星状疣	星状疣	covered	84576
VikingIslandCaptain	NPCs	Ship Captain	Ship Captain	船长	船长	covered	85154
Violet Heart Charm	Cosmetics,Equips	Violet Heart Charm	Violet Heart Charm	紫罗兰心护符	紫罗兰心护符	covered	83526
Vitality	Skills,Statuses	Vitality | Vitality Aura	Vitality	活力	活力	covered	85648
Vitality	Skills,Statuses	Vitality | Vitality Aura	Vitality Aura	活力光环	活力光环	covered	85464
Void Urn	Cosmetics,Equips	Void Urn	Void Urn	虚空之瓮	虚空之瓮	covered	83732
Voidspike Helm	Cosmetics,Equips	Voidspike Helm	Voidspike Helm	虚刺头盔	虚刺头盔	covered	83962
Voidthreads	Cosmetics,Equips	Voidthreads	Voidthreads	虚空丝线	虚空丝线	covered	83652
Volatile	Statuses	Volatile	Volatile	易爆	易爆	covered	85649
VolatileBolt	Skills	Volatile Bolt	Volatile Bolt	爆裂雷击	爆裂雷击	covered	85465
VolatileBolt Gem	Gems	Volatile Bolt Gem	Volatile Bolt Gem	爆裂雷击宝石	爆裂雷击宝石	covered	84301
VolatileExplosion	Skills	Volatile Explosion	Volatile Explosion	爆裂	爆裂	covered	85466
Vulkanite Chunk	Junks	Vulkanite Chunk	Vulkanite Chunk	火山岩块	火山岩块	covered	84577
Vulkanite Crystal	Junks	Vulkanite Crystal	Vulkanite Crystal	火山岩晶体	火山岩晶体	covered	84578
Vulkanite Shard	Junks	Vulkanite Shard	Vulkanite Shard	火山岩碎片	火山岩碎片	covered	84579
Vulnerability	Statuses	Vulnerability	Vulnerability	易伤	易伤	covered	85650
WandMastery	SkillPassives	Staff Mastery	Wand Mastery	法杖精通	法杖精通	covered	85193
War Axe	Cosmetics,Equips	War Axe	War Axe	战斧	战斧	covered	84166
War Banner	Cosmetics,Equips	War Banner	War Banner	战旗	战旗	covered	83733
Warborn Aegis	Cosmetics,Equips	Warborn Aegis	Warborn Aegis	战铸圣盾	战铸圣盾	covered	83734
Warlock	Archetypes	Warlock	Warlock	术士	术士	covered	82404
Warlord Emblem Shield	Cosmetics,Equips	Warlord Emblem Shield	Warlord Emblem Shield	督军纹章盾	督军纹章盾	covered	83991
Warrior	Archetypes,Artifacts	Iron Wake | Warrior	Iron Wake	钢铁觉醒	钢铁觉醒	covered	82447
Warrior	Archetypes,Artifacts	Iron Wake | Warrior	Warrior	战士	战士	covered	82405
Warrior_1	Cosmetics,Equips,SkillPassives	Bloodtrail	Bloodtrail	血迹	血迹	covered	84662
Warrior_2	Cosmetics,Equips,SkillPassives	Breakjaw	Breakjaw	碎颌	碎颌	covered	84663
Warrior_3	Cosmetics,Equips,SkillPassives	Warmaw	Warmaw	战争巨口	战争巨口	covered	84664
Warrior_4	Cosmetics,Equips,SkillPassives	Bloodprice	Bloodprice	血价	血价	covered	84665
Warrior_5	Cosmetics,Equips,SkillPassives	Warpath	Warpath	战争之路	战争之路	covered	84666
Wasteland Cleaver	Cosmetics,Equips	Wasteland Cleaver	Wasteland Cleaver	荒原战刃	荒原战刃	covered	84167
Watch_1	Cosmetics	Digital Watch	Digital Watch	数字手表	数字手表	covered	82831
Watch_2	Cosmetics	Hipster Watch	Hipster Watch	时髦手表	时髦手表	covered	82832
Watch_3	Cosmetics	Wrist Compass	Wrist Compass	手腕指南针	手腕指南针	covered	82833
Watch_4	Cosmetics	Wrist Hourglass	Wrist Hour Glass	手腕沙漏	手腕沙漏	covered	82834
Watch_5	Cosmetics	Wrist Receiver	Wrist Receiver	手腕接收器	手腕接收器	covered	82835
Water Gem	Gems	Water Gem	Water Gem	水宝石	水宝石	covered	84302
Water Shield	Cosmetics,Equips	Frostspire Guard	Frostspire Guard	霜尖守卫	霜尖守卫	covered	83992
WaterAttunement	Statuses	Water Attunement	Water Attunement	水调和	水调和	covered	85651
WaterBarrier	Skills,Statuses	Avatar of Frost | Water Barrier	Avatar of Frost	冰霜化身	冰霜化身	covered	85467
WaterBarrier	Skills,Statuses	Avatar of Frost | Water Barrier	Water Barrier	水屏障	水屏障	covered	85652
WaterBarrier2	Statuses	Arcane Barrier	Arcane Barrier	奥术屏障	奥术屏障	covered	85653
WaterExposure	Statuses	Water Exposure	Water Exposure	水易伤	水易伤	covered	85654
Wax	Junks	Wax	Wax	蜡	蜡	covered	84580
Waybinder	NPCs	Waybinder	Waybinder	传送使者	传送使者	covered	85155
Waystone	Consumables	Waystone	Waystone	传送石	传送石	covered	82818
Weaken	Statuses	Weaken	Weaken	削弱	削弱	covered	85655
WeaponSwap	Skills	Dual Loadout	Dual Loadout	双套配装	双套配装	covered	85468
WeaponThrow	Skills	Weapon Throw	Weapon Throw	武器投掷	武器投掷	covered	85469
WeaponThrow Gem	Gems	Weapon Throw Gem	Weapon Throw Gem	武器投掷宝石	武器投掷宝石	covered	84303
Weaver	Archetypes,NPCs	Weaver	Weaver	织法师	织法师	covered	85156
Weaver Gauntlets	Equips	Weaver Gauntlets	Weaver Gauntlets	织法师护手	织法师护手	covered	83527
Weaver_1	Artifacts,Cosmetics,Equips,SkillPassives	Fateweave | Weave of Counter	Fateweave	命运织法	命运织法	covered	82448
Weaver_1	Artifacts,Cosmetics,Equips,SkillPassives	Fateweave | Weave of Counter	Weave of Counter	反击织法	反击织法	covered	84667
Weaver_2	Cosmetics,Equips,SkillPassives	Weave of Guardian	Weave of Guardian	守护织法	守护织法	covered	84668
Weaver_3	Cosmetics,Equips,SkillPassives	Weave of Arcana	Weave of Arcana	奥术织法	奥术织法	covered	84669
Weaver_4	Cosmetics,Equips,SkillPassives	Weave of Fury	Weave of Fury	狂怒织法	狂怒织法	covered	84670
Weaver_5	Cosmetics,Equips,SkillPassives	Weave of Marksman	Weave of Marksman	神射织法	神射织法	covered	84671
WeaverChest	Cosmetics,Equips	Weaver Chest	Weaver Chest	织法师胸甲	织法师胸甲	covered	83653
WeaverFeet	Cosmetics,Equips	Weaver Shoes	Weaver Shoes	织法师鞋	织法师鞋	covered	83654
WeaverLegs	Cosmetics,Equips	Weaver Legs	Weaver Legs	织法师护腿	织法师护腿	covered	83655
WeaverMastery	SkillPassives	Weaver Mastery	Weaver Mastery	织法精通	织法精通	covered	85194
WeightLimit Gem	Gems	Carrier Gem	Carrier Gem	负重宝石	负重宝石	covered	84304
Werewolf	Monsters	Lycanthrope	Lycanthrope	狼人	狼人	covered	85120
Werewolf	Monsters	Lycanthrope	Lycanthrope Card	狼人卡片	狼人卡片	covered	82761
Werewolf	Monsters	Lycanthrope	Werewolf	狼人	狼人	covered	85686
Whale Backpack	Cosmetics,Equips	Whale Backpack	Whale Backpack	鲸鱼背包	鲸鱼背包	covered	83735
Whale Shark	Junks	Whale Shark	Whale Shark	鲸鲨	鲸鲨	covered	84581
Wheat	Junks	Wheat	Wheat	小麦	小麦	covered	84582
Whirlwind	Cosmetics,Monsters,Skills	Breeze | Whirlwind | Zephyrl Pet	Breeze	微风	微风	covered	85121
Whirlwind	Cosmetics,Monsters,Skills	Breeze | Whirlwind | Zephyrl Pet	Breeze Card	微风卡片	微风卡片	covered	82762
Whirlwind	Cosmetics,Monsters,Skills	Breeze | Whirlwind | Zephyrl Pet	Breeze Pet	和风宠物	和风宠物	covered	83354
Whirlwind	Cosmetics,Monsters,Skills	Breeze | Whirlwind | Zephyrl Pet	Whirlwind	剑刃风暴	剑刃风暴	covered	85470
Whirlwind Gem	Gems	Whirlwind Gem	Whirlwind Gem	剑刃风暴宝石	剑刃风暴宝石	covered	84305
Whisper of Thorns	Cosmetics,Equips	Whisper of Thorns	Whisper of Thorns	荆棘低语	荆棘低语	covered	84168
White Birch	Junks	White Birch	White Birch	白桦	白桦	covered	84583
WildCharge	Skills	Wild Charge	Wild Charge	狂野冲锋	狂野冲锋	covered	85471
WildCharge Gem	Gems	Wild Charge Gem	Wild Charge Gem	狂野冲锋宝石	狂野冲锋宝石	covered	84306
Wilderness Pack	Cosmetics,Equips	Wilderness Pack	Wilderness Pack	荒野行囊	荒野行囊	covered	83736
Wildroot Veil	Cosmetics,Equips	Wildroot Mask	Wildroot Veil	荒根面具	荒根面具	covered	83964
Willow Staff	Cosmetics,Equips	Willow Staff	Willow Staff	柳木法杖	柳木法杖	covered	84169
Wind	Monsters	Gale	Gale	疾风	疾风	covered	85123
Wind	Monsters	Gale	Gale Card	疾风卡片	疾风卡片	covered	82764
Wind	Monsters	Gale	Wind	风	风	covered	83453
Wind Gem	Gems	Wind Gem	Wind Gem	疾风宝石	疾风宝石	covered	84307
Wind Mage	Monsters	Wind Mage	Wind Mage	风法师	风法师	covered	85122
Wind Mage	Monsters	Wind Mage	Wind Mage Card	风法师卡片	风法师卡片	covered	82763
Wind Shield	Cosmetics,Equips	Zephyr Cross	Zephyr Cross	西风十字	西风十字	covered	83993
WindAttunement	Statuses	Wind Attunement	Wind Attunement	疾风调和	疾风调和	covered	85656
WindBarrier	Skills,Statuses	Avatar of Storm | Wind Barrier	Avatar of Storm	风暴化身	风暴化身	covered	85472
WindBarrier	Skills,Statuses	Avatar of Storm | Wind Barrier	Wind Barrier	疾风屏障	疾风屏障	covered	85657
WindBarrier2	Statuses	Arcane Barrier	Arcane Barrier	奥术屏障	奥术屏障	covered	85658
Windcarver	Cosmetics,Equips	Windcarver	Windcarver	风雕者	风雕者	covered	84170
WindExposure	Statuses	Wind Exposure	Wind Exposure	疾风易伤	疾风易伤	covered	85659
Windmill Palm	Junks	Windmill Palm	Windmill Palm	风车棕榈	风车棕榈	covered	84585
Windmill Palm Piece	Junks	Windmill Palm Piece	Windmill Palm Piece	风车棕榈片	风车棕榈片	covered	84584
Windroot	Cosmetics,Equips	Windroot	Windroot	风根	风根	covered	84171
WindstriderChest	Cosmetics,Equips	Windstrider Chest	Windstrider Chest	御风者胸甲	御风者胸甲	covered	83656
WindstriderFeet	Cosmetics,Equips	Windstrider Shoes	Windstrider Shoes	御风者鞋	御风者鞋	covered	83657
WindstriderLegs	Cosmetics,Equips	Windstrider Legs	Windstrider Legs	御风者护腿	御风者护腿	covered	83658
Winged Helm	Cosmetics,Equips	Winged Helm	Winged Helm	翼盔	翼盔	covered	83965
Wings of Valor	Cosmetics,Equips	Wings of Valor	Wings of Valor	英勇羽翼	英勇羽翼	covered	83737
Wisp Blue	Monsters	Frost Wisp	Frost Wisp	冰霜精魂	冰霜精魂	covered	85124
Wisp Blue	Monsters	Frost Wisp	Frost Wisp Card	冰霜精魂卡片	冰霜精魂卡片	covered	82765
Wisp Purple	Monsters	Lightning Wisp	Lightning Wisp	雷霆精魂	雷霆精魂	covered	85125
Wisp Purple	Monsters	Lightning Wisp	Lightning Wisp Card	雷霆精魂卡片	雷霆精魂卡片	covered	82766
Wisp Red	Cosmetics,Monsters	Fire Wisp | Flame Sprite Pet	Fire Wisp	火焰精魂	火焰精魂	covered	85126
Wisp Red	Cosmetics,Monsters	Fire Wisp | Flame Sprite Pet	Fire Wisp Card	火焰精魂卡片	火焰精魂卡片	covered	82767
Wisp Red	Cosmetics,Monsters	Fire Wisp | Flame Sprite Pet	Fire Wisp Pet	火焰精灵宠物	火焰精灵宠物	covered	83355
Wisp Yellow	Monsters	Earth Wisp	Earth Wisp	大地精魂	大地精魂	covered	85127
Wisp Yellow	Monsters	Earth Wisp	Earth Wisp Card	大地精魂卡片	大地精魂卡片	covered	82768
Witchsteps	Cosmetics,Equips	Witchsteps	Witchsteps	女巫之步	女巫之步	covered	83659
Wizard	Archetypes	Wizard	Wizard	巫师	巫师	covered	82407
Wizard_1	Artifacts,Cosmetics,Equips,SkillPassives	Jupiter's Wrath | Tempest Engine	Jupiter's Wrath	朱庇特之怒	朱庇特之怒	covered	84672
Wizard_1	Artifacts,Cosmetics,Equips,SkillPassives	Jupiter's Wrath | Tempest Engine	Tempest Engine	风暴引擎	风暴引擎	covered	82449
Wizard_2	Artifacts,Cosmetics,Equips,SkillPassives	Frozen Dominion | Voltaic Overdraw	Frozen Dominion	冰封领域	冰封领域	covered	82450
Wizard_2	Artifacts,Cosmetics,Equips,SkillPassives	Frozen Dominion | Voltaic Overdraw	Voltaic Overdraw	雷能过载	雷能过载	covered	84673
Wizard_3	Artifacts,Cosmetics,Equips,SkillPassives	Eye of the Storm | Meteoric Cataclysm	Eye of the Storm	风暴之眼	风暴之眼	covered	84674
Wizard_3	Artifacts,Cosmetics,Equips,SkillPassives	Eye of the Storm | Meteoric Cataclysm	Meteoric Cataclysm	陨星浩劫	陨星浩劫	covered	82451
Wizard_4	Artifacts,Cosmetics,Equips,SkillPassives	Arcane Elementalist | Stonewake	Arcane Elementalist	奥术元素师	奥术元素师	covered	82452
Wizard_4	Artifacts,Cosmetics,Equips,SkillPassives	Arcane Elementalist | Stonewake	Stonewake	岩醒	岩醒	covered	84675
Wizard_5	Cosmetics,Equips,SkillPassives	Focused Amplification	Focused Amplification	专注增幅	专注增幅	covered	84676
Wizard_6	Cosmetics,Equips,SkillPassives	Mana Surge	Mana Surge	法力涌动	法力涌动	covered	84677
Wizard_7	Cosmetics,Equips,SkillPassives	Arcane Barrier	Arcane Barrier	奥术屏障	奥术屏障	covered	84678
Wizard_Artifact_1	Grimoires,SkillPassives	Tempest Engine	Tempest Engine	风暴引擎	风暴引擎	covered	84679
